transaction_id,user_id,account_age_days,total_transactions_user,avg_amount_user,amount,country,bin_country,channel,merchant_category,promo_used,avs_match,cvv_result,three_ds_flag,transaction_time,shipping_distance_km,is_fraud
1869,37,1398,59,110.93,60.69,PL,PL,app,fashion,0,1,1,1,2024-06-16T12:15:58Z,79.75,0
1870,37,1398,59,110.93,71.23,PL,PL,app,gaming,1,1,1,0,2024-06-18T13:25:11Z,349.96,0
1871,37,1398,59,110.93,26.68,PL,PL,app,electronics,0,1,1,1,2024-06-19T21:05:53Z,386.89,0
1872,37,1398,59,110.93,145.64,PL,PL,app,travel,0,1,1,1,2024-06-21T11:21:11Z,54.07,0
1873,37,1398,59,110.93,309.81,PL,PL,app,grocery,0,1,1,1,2024-06-25T02:56:55Z,384.03,0
1874,37,1398,59,110.93,119.44,PL,PL,web,travel,0,1,1,1,2024-06-27T23:42:59Z,447.12,0
1875,37,1398,59,110.93,54.64,PL,PL,web,travel,0,0,1,1,2024-07-08T18:53:45Z,9.06,0
1876,37,1398,59,110.93,80.44,PL,PL,web,fashion,0,1,1,1,2024-07-09T06:09:44Z,133.89,0
1877,37,1398,59,110.93,88.18,PL,PL,web,grocery,0,1,1,1,2024-07-24T11:59:55Z,446.59,0
1878,37,1398,59,110.93,66.69,PL,PL,app,electronics,0,1,1,1,2024-07-25T14:28:27Z,295.65,0
1879,37,1398,59,110.93,170.54,PL,US,app,gaming,0,1,1,1,2024-07-30T17:49:44Z,1636.79,0
1880,37,1398,59,110.93,166.33,PL,PL,app,gaming,0,0,0,0,2024-07-31T04:26:21Z,481.4,0
1881,37,1398,59,110.93,62.25,PL,PL,app,gaming,0,1,1,1,2024-08-03T09:04:15Z,431.98,0
1882,37,1398,59,110.93,159.4,PL,PL,app,grocery,0,1,1,1,2024-08-05T17:34:28Z,345.12,0
1883,37,1398,59,110.93,238.0,PL,PL,web,grocery,1,1,1,1,2024-08-11T22:35:57Z,112.05,0
1884,37,1398,59,110.93,287.19,PL,PL,web,gaming,0,1,1,1,2024-08-16T16:03:19Z,195.37,0
1885,37,1398,59,110.93,464.74,PL,PL,app,electronics,0,1,1,1,2024-08-19T05:35:01Z,311.81,0
1886,37,1398,59,110.93,70.66,PL,PL,app,grocery,0,1,1,1,2024-09-03T19:28:02Z,198.97,0
1887,37,1398,59,110.93,455.31,PL,PL,app,fashion,0,0,0,1,2024-09-07T13:58:06Z,443.84,0
1888,37,1398,59,110.93,92.92,PL,PL,app,fashion,0,1,1,1,2024-09-13T12:14:26Z,47.01,0
1889,37,1398,59,110.93,82.49,PL,PL,app,gaming,0,1,1,1,2024-09-15T14:22:25Z,160.3,0
1890,37,1398,59,110.93,130.63,PL,PL,web,electronics,0,0,1,1,2024-09-16T02:18:42Z,156.15,0
1891,37,1398,59,110.93,82.92,PL,GB,app,travel,0,1,1,1,2024-09-18T23:57:51Z,1205.74,0
1892,37,1398,59,110.93,135.42,PL,PL,app,travel,0,1,1,0,2024-09-25T03:38:21Z,88.89,0
1893,37,1398,59,110.93,57.33,PL,PL,web,electronics,0,1,1,1,2024-10-05T02:20:52Z,269.44,0
1894,37,1398,59,110.93,98.44,PL,PL,web,grocery,0,1,1,1,2024-10-05T10:30:05Z,303.67,0
1895,37,1398,59,110.93,210.96,PL,PL,web,fashion,0,1,1,1,2024-10-08T04:47:27Z,480.95,0
1896,37,1398,59,110.93,107.81,PL,PL,web,grocery,0,1,1,1,2024-10-13T23:18:32Z,282.01,0
1897,37,1398,59,110.93,119.06,PL,PL,app,fashion,0,1,1,1,2024-10-22T11:36:31Z,388.47,0
1898,37,1398,59,110.93,140.68,PL,PL,web,fashion,0,1,1,1,2024-10-23T03:18:04Z,15.33,0
1899,38,855,57,12.68,22.77,GB,GB,app,grocery,0,1,1,0,2024-01-01T11:14:57Z,252.75,0
1900,38,855,57,12.68,5.54,GB,GB,app,travel,0,1,1,1,2024-01-06T10:36:56Z,450.11,0
1901,38,855,57,12.68,16.99,GB,GB,app,gaming,0,1,1,1,2024-01-15T14:38:19Z,237.4,0
1902,38,855,57,12.68,11.09,GB,GB,web,electronics,0,1,1,1,2024-01-16T05:32:25Z,120.67,0
1903,38,855,57,12.68,13.79,GB,GB,app,gaming,0,1,1,1,2024-01-19T18:18:14Z,352.04,0
1904,38,855,57,12.68,21.55,GB,GB,app,travel,0,1,1,1,2024-01-26T21:42:29Z,396.55,0
1905,38,855,57,12.68,6.98,GB,GB,app,fashion,0,1,1,1,2024-01-30T18:22:47Z,39.21,0
1906,38,855,57,12.68,7.64,GB,GB,app,electronics,0,1,1,1,2024-02-09T02:02:55Z,292.89,0
1907,38,855,57,12.68,5.0,GB,GB,app,travel,0,0,1,1,2024-02-10T15:23:37Z,25.83,0
1908,38,855,57,12.68,9.64,GB,GB,app,travel,0,1,1,1,2024-02-10T20:23:07Z,252.59,0
1909,38,855,57,12.68,24.67,GB,RO,app,gaming,0,1,1,1,2024-02-22T21:24:44Z,1640.38,0
1910,38,855,57,12.68,11.94,GB,GB,web,electronics,1,1,1,1,2024-02-25T08:16:22Z,359.05,0
1911,38,855,57,12.68,6.49,GB,GB,app,gaming,0,0,0,1,2024-02-26T19:33:50Z,298.08,0
1912,38,855,57,12.68,9.95,GB,GB,web,electronics,0,1,0,0,2024-02-26T22:39:12Z,198.77,0
1913,38,855,57,12.68,6.03,GB,GB,web,grocery,1,1,1,1,2024-03-05T13:57:38Z,132.58,0
1914,38,855,57,12.68,7.23,GB,GB,app,travel,0,1,1,0,2024-03-08T14:45:41Z,360.35,0
1915,38,855,57,12.68,15.41,GB,GB,app,electronics,0,1,1,1,2024-03-09T22:09:00Z,99.19,0
1916,38,855,57,12.68,7.05,GB,GB,web,fashion,0,1,1,1,2024-03-11T06:58:32Z,31.97,0
1917,38,855,57,12.68,22.12,GB,GB,web,gaming,0,1,1,1,2024-03-13T16:36:00Z,231.65,0
1918,38,855,57,12.68,12.24,GB,IT,web,electronics,0,0,1,1,2024-03-17T08:21:45Z,894.26,1
1919,38,855,57,12.68,13.24,GB,GB,app,electronics,1,0,1,1,2024-03-19T09:17:42Z,456.23,0
1920,38,855,57,12.68,11.04,GB,ES,web,travel,0,1,1,0,2024-03-27T03:54:34Z,2482.57,0
1921,38,855,57,12.68,18.67,GB,GB,app,grocery,0,0,1,1,2024-04-15T11:12:01Z,248.77,0
1922,38,855,57,12.68,18.76,GB,GB,app,grocery,1,1,1,1,2024-04-20T10:39:34Z,467.87,0
1923,38,855,57,12.68,15.0,GB,GB,web,fashion,0,1,1,1,2024-05-09T11:42:39Z,367.67,0
1924,38,855,57,12.68,16.82,GB,RO,app,grocery,0,1,1,1,2024-05-10T05:17:23Z,2267.15,0
1925,38,855,57,12.68,11.41,GB,GB,app,travel,0,1,1,1,2024-05-11T12:15:51Z,237.27,0
1926,38,855,57,12.68,16.63,GB,GB,web,gaming,0,1,1,1,2024-05-17T13:24:29Z,148.77,0
1927,38,855,57,12.68,10.71,GB,GB,web,grocery,0,1,1,1,2024-05-19T03:17:39Z,189.44,0
1928,38,855,57,12.68,12.7,GB,GB,web,fashion,1,1,1,1,2024-05-22T22:35:35Z,286.56,0
1929,38,855,57,12.68,11.06,GB,GB,app,electronics,0,1,1,1,2024-05-22T23:26:11Z,433.74,0
1930,38,855,57,12.68,10.09,GB,GB,app,gaming,0,1,1,1,2024-05-25T01:57:44Z,8.25,0
1931,38,855,57,12.68,8.99,GB,GB,web,grocery,0,1,1,1,2024-05-27T00:45:17Z,38.61,0
1932,38,855,57,12.68,3.04,GB,GB,web,fashion,0,1,1,1,2024-05-30T05:23:18Z,81.07,1
1933,38,855,57,12.68,16.03,GB,GB,app,fashion,0,1,1,1,2024-06-07T22:56:00Z,496.8,0
1934,38,855,57,12.68,24.43,GB,GB,app,gaming,0,1,1,1,2024-06-15T14:36:08Z,272.06,0
1935,38,855,57,12.68,22.78,GB,GB,web,travel,0,1,1,1,2024-06-23T19:13:39Z,492.85,0
1936,38,855,57,12.68,6.77,GB,IT,app,gaming,0,1,1,1,2024-07-06T20:51:56Z,866.16,0
1937,38,855,57,12.68,24.17,GB,GB,web,travel,0,0,1,1,2024-07-08T08:47:14Z,64.35,0
1938,38,855,57,12.68,10.82,GB,GB,web,travel,0,1,1,1,2024-07-12T14:22:02Z,378.92,0
1939,38,855,57,12.68,17.13,GB,GB,web,grocery,0,1,1,1,2024-07-14T02:49:53Z,86.39,0
1940,38,855,57,12.68,8.06,GB,GB,app,grocery,0,0,1,1,2024-07-19T19:15:47Z,493.85,0
1941,38,855,57,12.68,13.62,GB,GB,web,gaming,0,1,1,0,2024-07-20T20:52:11Z,161.58,0
1942,38,855,57,12.68,14.84,GB,GB,web,fashion,0,1,1,1,2024-07-21T05:00:41Z,273.47,0
1943,38,855,57,12.68,6.04,GB,PL,app,grocery,0,1,1,1,2024-07-24T16:59:39Z,1495.71,0
1944,38,855,57,12.68,17.19,GB,GB,app,gaming,0,1,1,1,2024-08-01T13:37:19Z,471.61,0
1945,38,855,57,12.68,24.86,GB,GB,app,gaming,0,1,1,1,2024-08-05T06:59:25Z,160.48,0
1946,38,855,57,12.68,11.62,GB,GB,web,electronics,0,1,1,1,2024-08-14T05:05:31Z,474.59,0
1947,38,855,57,12.68,25.04,GB,GB,app,grocery,0,1,1,1,2024-08-15T19:51:25Z,373.59,0
1948,38,855,57,12.68,11.54,GB,GB,web,gaming,0,1,1,1,2024-08-17T02:27:38Z,320.88,0
1949,38,855,57,12.68,19.4,GB,GB,app,travel,1,1,1,1,2024-09-09T05:30:56Z,106.07,0
1950,38,855,57,12.68,5.0,GB,GB,app,grocery,0,1,1,1,2024-09-15T02:04:10Z,147.84,0
1951,38,855,57,12.68,42.51,GB,GB,app,fashion,0,1,1,1,2024-09-21T06:38:47Z,204.21,0
1952,38,855,57,12.68,26.79,GB,GB,app,electronics,0,1,1,1,2024-09-24T13:34:21Z,85.13,0
1953,38,855,57,12.68,11.0,GB,GB,app,electronics,0,1,0,0,2024-09-26T22:43:51Z,493.47,0
1954,38,855,57,12.68,5.0,GB,GB,web,gaming,0,1,1,1,2024-10-19T17:01:06Z,65.28,0
1955,38,855,57,12.68,14.65,GB,GB,web,travel,0,0,0,1,2024-10-30T12:18:16Z,134.84,0
1956,39,1176,59,23.85,11.59,TR,TR,web,electronics,0,1,1,0,2024-01-20T16:17:14Z,161.84,0
1957,39,1176,59,23.85,29.79,TR,TR,app,travel,0,1,1,0,2024-01-25T19:43:36Z,161.26,0
1958,39,1176,59,23.85,29.3,TR,TR,app,gaming,1,0,0,0,2024-01-29T09:44:22Z,328.85,0
1959,39,1176,59,23.85,14.9,TR,TR,web,grocery,0,0,0,0,2024-02-13T04:32:08Z,381.5,0
1960,39,1176,59,23.85,41.77,TR,TR,app,travel,0,1,1,1,2024-02-18T03:10:33Z,236.15,0
1961,39,1176,59,23.85,35.68,TR,TR,web,travel,0,1,0,1,2024-03-13T01:17:51Z,458.11,0
1962,39,1176,59,23.85,38.85,TR,TR,web,fashion,0,1,1,1,2024-03-15T15:29:55Z,393.38,0
1963,39,1176,59,23.85,23.96,TR,TR,app,travel,0,1,1,1,2024-03-17T13:07:56Z,290.52,0
1964,39,1176,59,23.85,11.75,TR,TR,app,travel,0,1,1,1,2024-03-18T05:10:11Z,497.88,0
1965,39,1176,59,23.85,38.89,TR,TR,web,grocery,0,1,1,1,2024-03-21T01:05:33Z,146.17,0
1966,39,1176,59,23.85,20.83,TR,TR,web,fashion,1,1,1,0,2024-03-25T16:31:44Z,220.72,0
1967,39,1176,59,23.85,11.9,TR,TR,web,electronics,0,1,1,0,2024-04-07T15:22:20Z,192.91,0
1968,39,1176,59,23.85,46.89,TR,TR,web,travel,0,1,1,0,2024-04-11T07:02:45Z,159.74,0
1969,39,1176,59,23.85,68.14,TR,TR,web,travel,0,1,1,1,2024-04-13T09:05:43Z,318.75,0
1970,39,1176,59,23.85,23.36,TR,TR,app,travel,0,0,1,1,2024-04-21T06:37:08Z,491.11,0
1971,39,1176,59,23.85,70.2,TR,TR,web,grocery,0,1,1,1,2024-04-25T04:23:30Z,370.83,0
1972,39,1176,59,23.85,24.96,TR,TR,app,electronics,1,1,1,1,2024-04-26T23:07:59Z,226.72,0
1973,39,1176,59,23.85,19.72,TR,TR,app,fashion,0,1,1,1,2024-04-28T14:30:21Z,32.41,0
1974,39,1176,59,23.85,17.4,TR,TR,web,travel,0,1,1,1,2024-05-12T17:13:47Z,91.58,0
1975,39,1176,59,23.85,54.07,TR,TR,web,travel,1,1,1,1,2024-05-13T18:27:56Z,489.26,0
1976,39,1176,59,23.85,16.15,TR,TR,app,travel,0,1,0,0,2024-05-15T12:49:44Z,283.18,0
1977,39,1176,59,23.85,34.45,TR,TR,web,travel,0,1,1,1,2024-05-18T01:38:30Z,212.53,0
1978,39,1176,59,23.85,18.03,TR,TR,app,gaming,1,1,1,0,2024-05-25T09:40:07Z,199.55,0
1979,39,1176,59,23.85,18.95,TR,TR,web,grocery,0,1,1,1,2024-05-27T19:55:34Z,376.7,0
1980,39,1176,59,23.85,39.92,TR,TR,app,grocery,0,1,1,1,2024-05-28T11:27:49Z,329.47,0
1981,39,1176,59,23.85,19.72,TR,TR,web,grocery,1,1,1,0,2024-05-30T07:07:21Z,270.29,0
1982,39,1176,59,23.85,19.48,TR,TR,app,electronics,0,1,1,0,2024-06-03T07:39:53Z,314.64,0
1983,39,1176,59,23.85,42.02,TR,TR,app,gaming,1,1,1,1,2024-06-03T19:33:08Z,29.63,0
1984,39,1176,59,23.85,53.01,TR,TR,app,electronics,0,1,1,1,2024-06-06T03:21:40Z,261.5,0
1985,39,1176,59,23.85,32.92,TR,TR,app,grocery,0,1,1,0,2024-06-07T08:10:34Z,44.67,0
1986,39,1176,59,23.85,17.19,TR,TR,web,grocery,1,0,0,0,2024-06-08T19:28:48Z,414.63,0
1987,39,1176,59,23.85,18.48,TR,TR,app,travel,1,1,1,1,2024-06-09T18:45:40Z,437.07,0
1988,39,1176,59,23.85,24.82,TR,TR,web,travel,0,1,1,1,2024-06-16T05:26:35Z,324.56,0
1989,39,1176,59,23.85,28.0,TR,TR,web,gaming,0,1,1,1,2024-06-20T15:35:20Z,201.72,0
1990,39,1176,59,23.85,14.55,TR,TR,web,fashion,0,0,0,0,2024-06-23T12:04:03Z,261.99,0
1991,39,1176,59,23.85,34.24,TR,TR,web,travel,0,1,1,1,2024-06-26T01:59:38Z,323.45,0
1992,39,1176,59,23.85,24.89,TR,TR,web,grocery,0,1,1,1,2024-06-30T15:46:05Z,364.82,0
1993,39,1176,59,23.85,10.11,TR,TR,app,travel,0,1,1,1,2024-07-03T23:34:01Z,436.49,0
1994,39,1176,59,23.85,14.99,TR,TR,web,electronics,0,1,1,1,2024-07-05T16:22:56Z,52.24,0
1995,39,1176,59,23.85,18.54,TR,TR,app,electronics,0,1,1,1,2024-07-06T06:27:44Z,248.91,0
1996,39,1176,59,23.85,23.0,TR,TR,web,travel,0,1,1,0,2024-07-15T21:22:58Z,8.91,0
1997,39,1176,59,23.85,61.34,TR,TR,app,grocery,1,1,1,1,2024-07-26T09:23:11Z,190.51,0
1998,39,1176,59,23.85,26.87,TR,TR,web,fashion,1,1,1,1,2024-08-07T19:29:46Z,433.04,0
1999,39,1176,59,23.85,15.66,TR,TR,app,travel,0,1,1,1,2024-08-08T10:41:54Z,433.47,0
2000,39,1176,59,23.85,26.63,TR,TR,app,travel,0,1,1,1,2024-08-17T01:51:58Z,181.93,0
2001,39,1176,59,23.85,20.0,TR,TR,web,fashion,0,0,1,1,2024-08-17T04:04:15Z,115.77,0
2002,39,1176,59,23.85,28.06,TR,TR,app,electronics,0,0,0,0,2024-08-27T13:29:33Z,468.91,0
2003,39,1176,59,23.85,31.88,TR,TR,app,grocery,0,1,1,1,2024-08-31T22:27:21Z,424.08,0
2004,39,1176,59,23.85,43.66,TR,TR,app,fashion,0,1,1,1,2024-09-02T21:40:06Z,250.11,0
2005,39,1176,59,23.85,23.56,TR,TR,app,travel,0,1,1,1,2024-09-05T12:29:00Z,329.93,0
2006,39,1176,59,23.85,54.12,TR,TR,app,travel,0,1,1,1,2024-09-14T11:56:46Z,127.15,0
2007,39,1176,59,23.85,37.56,TR,TR,web,grocery,0,1,1,0,2024-09-22T11:51:43Z,297.11,0
2008,39,1176,59,23.85,16.74,TR,TR,app,grocery,0,1,1,0,2024-09-22T23:42:43Z,337.94,0
2009,39,1176,59,23.85,72.01,TR,TR,web,grocery,0,1,1,1,2024-10-02T11:07:00Z,61.99,0
2010,39,1176,59,23.85,28.09,TR,TR,web,fashion,1,1,1,1,2024-10-06T19:46:04Z,472.33,0
2011,39,1176,59,23.85,15.71,TR,TR,app,travel,0,1,1,1,2024-10-11T11:24:25Z,421.23,0
2012,39,1176,59,23.85,54.5,TR,TR,web,grocery,0,1,1,1,2024-10-12T10:04:59Z,169.63,0
2013,39,1176,59,23.85,67.4,TR,TR,app,fashion,0,1,1,1,2024-10-19T05:15:40Z,262.8,0
2014,39,1176,59,23.85,23.46,TR,TR,web,fashion,0,1,1,1,2024-10-22T22:10:02Z,16.31,0
2015,40,129,51,109.6,85.2,US,US,app,fashion,0,0,1,1,2024-02-02T02:56:38Z,7.41,0
2016,40,129,51,109.6,100.55,US,US,web,electronics,0,1,1,1,2024-02-08T05:44:21Z,327.09,0
2017,40,129,51,109.6,156.68,US,US,web,travel,0,1,1,1,2024-02-16T01:40:32Z,211.69,0
2018,40,129,51,109.6,207.64,US,US,app,grocery,0,0,0,0,2024-02-16T04:35:09Z,35.98,0
2019,40,129,51,109.6,145.78,US,US,web,electronics,0,1,1,1,2024-03-02T09:10:43Z,123.04,0
2020,40,129,51,109.6,115.32,US,US,web,fashion,0,1,1,0,2024-03-05T15:02:41Z,423.02,0
2021,40,129,51,109.6,231.8,US,US,web,fashion,0,1,1,1,2024-03-15T08:55:44Z,494.43,0
2022,40,129,51,109.6,93.73,US,US,web,grocery,1,1,1,1,2024-03-22T21:19:10Z,461.82,0
2023,40,129,51,109.6,183.52,US,US,app,fashion,0,0,1,1,2024-04-10T18:02:44Z,49.65,0
2024,40,129,51,109.6,94.9,US,US,web,travel,0,1,1,0,2024-05-03T00:03:18Z,240.03,0
2025,40,129,51,109.6,135.96,US,US,web,gaming,1,1,1,1,2024-05-03T07:45:06Z,499.42,0
2026,40,129,51,109.6,103.55,US,US,app,travel,0,1,1,1,2024-05-08T22:06:22Z,24.81,0
2027,40,129,51,109.6,106.58,US,US,web,fashion,1,1,1,1,2024-05-12T11:56:04Z,20.99,0
2028,40,129,51,109.6,90.76,US,US,app,fashion,0,1,1,1,2024-05-13T21:13:58Z,289.28,0
2029,40,129,51,109.6,214.71,US,US,web,gaming,0,1,1,1,2024-05-13T22:30:11Z,395.24,0
2030,40,129,51,109.6,75.97,US,US,app,grocery,0,1,1,1,2024-05-16T03:16:30Z,256.83,0
2031,40,129,51,109.6,75.7,US,US,web,fashion,1,1,1,1,2024-05-16T09:11:15Z,84.12,0
2032,40,129,51,109.6,316.51,US,US,web,fashion,0,1,1,1,2024-05-17T15:31:49Z,287.45,0
2033,40,129,51,109.6,178.71,US,US,web,grocery,0,1,1,0,2024-05-23T07:23:29Z,475.36,0
2034,40,129,51,109.6,33.26,US,US,app,grocery,0,1,1,1,2024-05-29T03:21:39Z,180.5,0
2035,40,129,51,109.6,82.62,US,US,web,gaming,0,1,0,0,2024-05-30T22:42:07Z,134.8,0
2036,40,129,51,109.6,44.29,US,US,app,grocery,0,1,1,1,2024-06-01T22:13:05Z,179.74,0
2037,40,129,51,109.6,68.14,US,US,app,gaming,0,1,1,1,2024-06-02T21:55:06Z,6.81,0
2038,40,129,51,109.6,22.82,US,US,web,electronics,1,1,1,1,2024-06-10T11:55:28Z,394.77,0
2039,40,129,51,109.6,102.35,US,US,web,electronics,0,1,0,0,2024-06-12T21:58:31Z,104.74,0
2040,40,129,51,109.6,61.92,US,FR,web,fashion,1,0,0,0,2024-06-24T10:18:06Z,2604.26,1
2041,40,129,51,109.6,112.94,US,US,app,gaming,0,1,1,1,2024-06-26T02:14:29Z,87.07,0
2042,40,129,51,109.6,48.63,US,US,app,fashion,0,0,1,0,2024-06-26T23:43:51Z,468.44,0
2043,40,129,51,109.6,114.24,US,US,web,gaming,0,0,0,0,2024-07-03T01:54:02Z,3.9,0
2044,40,129,51,109.6,89.07,US,US,app,electronics,0,0,0,0,2024-07-05T05:24:28Z,369.24,0
2045,40,129,51,109.6,232.26,US,US,web,electronics,0,1,1,1,2024-07-06T09:27:25Z,299.01,0
2046,40,129,51,109.6,221.97,US,US,app,grocery,0,0,1,1,2024-07-13T08:20:58Z,116.38,0
2047,40,129,51,109.6,162.31,US,US,web,grocery,0,1,1,1,2024-07-19T06:07:47Z,216.1,0
2048,40,129,51,109.6,93.09,US,US,web,gaming,0,1,1,1,2024-08-03T10:43:12Z,486.32,0
2049,40,129,51,109.6,295.76,US,US,web,fashion,0,1,0,0,2024-08-04T08:11:54Z,83.8,0
2050,40,129,51,109.6,50.42,US,US,app,electronics,0,1,1,1,2024-08-07T21:43:38Z,183.6,0
2051,40,129,51,109.6,54.33,US,US,app,grocery,0,1,1,0,2024-08-16T19:56:38Z,338.84,0
2052,40,129,51,109.6,105.11,US,US,web,fashion,0,1,1,1,2024-08-17T12:45:42Z,364.35,0
2053,40,129,51,109.6,338.28,US,US,web,electronics,0,0,1,1,2024-08-20T12:09:18Z,361.66,0
2054,40,129,51,109.6,99.06,US,FR,app,fashion,0,1,1,1,2024-08-20T19:02:14Z,648.73,0
2055,40,129,51,109.6,100.01,US,US,app,electronics,1,1,1,1,2024-08-26T19:40:30Z,445.68,0
2056,40,129,51,109.6,53.3,US,US,app,gaming,0,1,1,1,2024-08-28T03:30:48Z,271.37,0
2057,40,129,51,109.6,175.88,US,US,web,electronics,0,1,0,1,2024-08-30T00:21:54Z,201.66,0
2058,40,129,51,109.6,176.52,US,US,web,fashion,1,1,1,1,2024-09-09T22:08:04Z,62.86,0
2059,40,129,51,109.6,162.62,US,US,web,fashion,0,1,1,1,2024-09-14T13:54:47Z,14.81,0
2060,40,129,51,109.6,80.02,US,ES,app,electronics,1,1,1,1,2024-09-19T06:36:24Z,627.3,0
2061,40,129,51,109.6,76.98,US,US,app,electronics,0,1,1,1,2024-09-24T09:06:15Z,390.57,0
2062,40,129,51,109.6,57.41,US,FR,web,fashion,1,1,1,1,2024-09-24T21:54:07Z,2240.14,0
2063,40,129,51,109.6,114.3,US,US,web,gaming,0,1,1,1,2024-10-04T11:55:02Z,126.74,0
2064,40,129,51,109.6,63.86,US,US,app,fashion,0,1,1,1,2024-10-05T00:19:57Z,264.08,0
2065,40,129,51,109.6,60.83,US,US,app,electronics,1,1,1,1,2024-10-28T09:32:54Z,36.64,0
2066,41,1793,47,188.38,152.42,FR,FR,web,fashion,0,1,1,1,2024-01-14T21:09:18Z,382.98,0
2067,41,1793,47,188.38,147.51,FR,FR,app,gaming,0,1,1,1,2024-01-20T17:05:19Z,244.23,0
2068,41,1793,47,188.38,143.95,FR,RO,app,gaming,0,1,1,1,2024-01-30T07:39:37Z,2018.11,0
2069,41,1793,47,188.38,237.86,FR,FR,app,gaming,0,0,1,1,2024-01-30T19:52:11Z,38.25,0
2070,41,1793,47,188.38,195.98,FR,FR,web,electronics,0,1,1,1,2024-01-31T01:22:56Z,41.3,0
2071,41,1793,47,188.38,163.1,FR,FR,app,grocery,0,1,1,1,2024-02-02T01:57:46Z,368.88,0
2072,41,1793,47,188.38,206.43,FR,FR,app,travel,0,1,1,1,2024-02-27T10:32:17Z,285.26,0
2073,41,1793,47,188.38,114.74,FR,FR,web,travel,0,0,0,1,2024-03-09T09:59:31Z,102.74,0
2074,41,1793,47,188.38,198.56,FR,FR,web,grocery,1,1,1,1,2024-03-13T14:38:33Z,173.16,0
2075,41,1793,47,188.38,203.11,FR,FR,app,travel,0,0,1,1,2024-03-14T20:10:06Z,243.98,0
2076,41,1793,47,188.38,88.85,FR,FR,web,electronics,0,0,1,1,2024-03-19T10:07:20Z,399.53,0
2077,41,1793,47,188.38,309.92,FR,FR,app,fashion,0,1,1,1,2024-03-28T10:05:23Z,439.1,0
2078,41,1793,47,188.38,121.24,FR,GB,app,grocery,0,1,1,1,2024-03-28T20:06:21Z,1496.74,0
2079,41,1793,47,188.38,197.08,FR,FR,app,electronics,0,0,1,1,2024-03-29T15:11:50Z,445.96,0
2080,41,1793,47,188.38,337.2,FR,FR,web,gaming,0,1,1,1,2024-04-05T21:56:39Z,395.58,0
2081,41,1793,47,188.38,299.26,FR,FR,app,electronics,0,1,1,0,2024-04-07T04:10:03Z,89.95,0
2082,41,1793,47,188.38,191.64,FR,FR,app,grocery,0,1,1,0,2024-05-02T02:25:31Z,448.19,0
2083,41,1793,47,188.38,157.15,FR,FR,app,grocery,1,0,1,1,2024-05-08T21:12:30Z,25.21,0
2084,41,1793,47,188.38,302.54,FR,FR,web,electronics,0,1,1,1,2024-05-08T22:22:39Z,451.91,0
2085,41,1793,47,188.38,263.96,FR,FR,app,travel,0,1,1,1,2024-05-09T17:08:12Z,400.36,0
2086,41,1793,47,188.38,138.28,FR,FR,app,fashion,0,1,1,1,2024-05-11T04:41:03Z,226.92,0
2087,41,1793,47,188.38,126.6,FR,FR,web,fashion,1,1,1,1,2024-05-12T02:41:42Z,74.29,0
2088,41,1793,47,188.38,66.84,FR,FR,web,grocery,1,1,1,1,2024-05-25T02:53:34Z,14.69,0
2089,41,1793,47,188.38,203.46,FR,FR,app,travel,0,1,1,1,2024-05-27T11:26:37Z,288.39,0
2090,41,1793,47,188.38,180.75,FR,FR,web,fashion,0,1,1,1,2024-06-04T22:04:52Z,411.39,0
2091,41,1793,47,188.38,332.47,FR,FR,web,gaming,0,1,1,1,2024-06-14T17:06:58Z,160.88,0
2092,41,1793,47,188.38,225.43,FR,FR,web,fashion,0,0,1,1,2024-06-26T01:10:23Z,416.88,0
2093,41,1793,47,188.38,367.08,FR,FR,app,travel,0,1,1,1,2024-07-06T01:57:11Z,102.55,0
2094,41,1793,47,188.38,132.92,FR,FR,web,travel,1,1,1,1,2024-07-14T18:25:12Z,324.75,0
2095,41,1793,47,188.38,332.8,FR,FR,app,gaming,1,0,1,1,2024-07-15T21:36:11Z,115.94,0
2096,41,1793,47,188.38,144.61,FR,FR,web,grocery,0,1,1,1,2024-07-18T05:53:41Z,98.67,0
2097,41,1793,47,188.38,277.9,FR,FR,web,gaming,1,1,1,1,2024-07-27T11:55:26Z,396.49,0
2098,41,1793,47,188.38,90.84,FR,FR,app,gaming,0,0,0,0,2024-08-02T00:23:40Z,15.59,0
2099,41,1793,47,188.38,211.88,FR,FR,web,travel,0,1,0,0,2024-08-17T20:05:45Z,458.61,0
2100,41,1793,47,188.38,69.83,FR,FR,web,travel,0,1,1,1,2024-08-25T15:13:04Z,373.02,0
2101,41,1793,47,188.38,164.83,FR,FR,app,fashion,0,1,1,1,2024-09-03T00:59:57Z,487.64,0
2102,41,1793,47,188.38,234.78,FR,FR,web,grocery,0,1,1,1,2024-09-03T17:30:20Z,213.08,0
2103,41,1793,47,188.38,145.18,FR,FR,web,gaming,0,0,1,1,2024-09-15T14:06:47Z,8.07,0
2104,41,1793,47,188.38,111.41,FR,FR,web,electronics,0,1,1,1,2024-09-21T04:32:47Z,116.46,0
2105,41,1793,47,188.38,287.59,FR,FR,web,grocery,0,1,1,1,2024-09-25T21:41:10Z,295.14,0
2106,41,1793,47,188.38,178.88,FR,FR,web,gaming,0,1,0,0,2024-09-26T20:43:13Z,28.54,0
2107,41,1793,47,188.38,147.48,FR,FR,web,travel,1,1,0,1,2024-10-07T09:38:27Z,48.76,0
